viewer_uid,age,sex,age_class
10835822,40,male,2
10082099,19,female,0
10094692,19,female,0
10127335,19,female,0
10031240,53,female,3
10621418,36,male,2
10051336,38,female,2
10024853,24,female,1
10072728,30,female,1
10294461,49,female,3
10053036,31,female,2
10833357,24,male,1
10129890,18,female,0
11116081,41,female,3
10907538,40,male,2
10405671,21,female,1
10138453,40,male,2
10081743,49,male,3
10236029,44,male,3
10753997,31,male,2
10035497,34,female,2
10077584,31,female,2
10064750,34,male,2
11086160,27,male,1
10159412,39,female,2
10895163,39,male,2
10724758,11,female,0
11089397,34,female,2
10506906,50,male,3
10084452,39,male,2
10266638,28,male,1
10193087,36,male,2
10317974,35,female,2
10530639,32,female,2
10142558,45,female,3
10621237,50,female,3
10415872,38,female,2
10011829,48,female,3
10726863,39,male,2
10438510,44,female,3
10289494,36,male,2
10295767,24,female,1
10051858,35,male,2
10867210,44,male,3
10028616,41,female,3
10429134,43,female,3
10242806,50,male,3
10381089,23,female,1
10129456,43,male,3
10636022,52,female,3
10740491,32,female,2
10087340,35,female,2
10738168,38,female,2
10660632,21,female,1
10649081,41,male,3
10006674,31,female,2
11026331,32,male,2
11115680,26,female,1
10476296,24,female,1
10054972,27,female,1
10876140,35,female,2
10865351,29,male,1
10041035,19,female,0
10013038,24,female,1
10024465,29,female,1
10891598,39,female,2
10661980,21,female,1
10108712,24,female,1
11115219,22,female,1
10865034,20,male,0
10686137,50,male,3
10024418,28,female,1
10391934,36,male,2
10044948,33,male,2
10208099,24,female,1
10380044,37,male,2
10027368,24,female,1
10083984,41,male,3
10080411,37,female,2
10495538,34,male,2
10215047,26,male,1
10038375,28,female,1
10047791,32,female,2
10100273,23,female,1
10190850,37,female,2
10002368,44,male,3
10029522,30,male,1
10681508,33,male,2
10084739,27,female,1
10505445,23,female,1
10082019,29,female,1
10531314,23,female,1
10110566,33,male,2
11113213,34,male,2
10417348,50,female,3
10538108,23,female,1
10246563,49,female,3
10534909,33,male,2
10082831,40,female,2
10672216,25,male,1
10570529,54,female,3
10658691,42,male,3
10836532,39,female,2
10174514,49,male,3
10011436,31,female,2
10645654,12,male,0
10225845,40,male,2
11073548,38,male,2
10071861,30,male,1
10680371,39,male,2
10803486,22,male,1
10008517,28,female,1
10941758,46,male,3
10056578,24,female,1
10035897,38,male,2
10535829,46,female,3
10434430,27,male,1
10131621,52,female,3
10069213,38,male,2
10085464,24,female,1
10020327,38,female,2
10494609,30,male,1
10121611,37,female,2
10733285,22,male,1
10159282,33,male,2
10649901,48,female,3
10446969,43,female,3
10074177,24,female,1
10040981,24,female,1
10136147,34,male,2
10013088,29,female,1
10602088,18,female,0
10251528,46,female,3
10068473,34,male,2
10056269,51,male,3
10029271,41,female,3
10160239,45,male,3
10015738,33,female,2
10008567,39,male,2
10073494,39,male,2
10050945,23,male,1
10226566,35,male,2
10397495,53,female,3
10023282,24,male,1
10395036,22,female,1
10051289,36,female,2
10133703,50,male,3
10933116,28,female,1
10250815,26,female,1
10337512,37,male,2
10014956,32,female,2
10098023,33,female,2
10020722,40,female,2
10148180,49,male,3
10094586,37,male,2
10324078,52,male,3
10001335,25,female,1
10060767,54,female,3
10725947,36,male,2
10089170,46,male,3
10025312,31,female,2
10082239,30,female,1
10359346,39,male,2
10100750,33,male,2
10870668,26,male,1
10041306,27,female,1
10623993,47,male,3
10059804,23,female,1
10063036,49,male,3
10061893,22,female,1
10010015,44,female,3
10151262,46,male,3
10081856,25,female,1
10043801,32,female,2
10164037,36,male,2
10050228,37,female,2
10086356,23,female,1
10538181,22,female,1
10153792,54,male,3
10201129,37,male,2
10031748,31,female,2
10038615,34,female,2
10187016,41,male,3
10040755,33,female,2
10443295,46,female,3
10028007,25,female,1
10047776,39,female,2
10006572,27,male,1
10208113,30,female,1
11080378,38,male,2
11021149,21,female,1
10063467,37,female,2
10733119,34,female,2
10079497,23,female,1
10063160,23,female,1
10580259,54,female,3
10155776,42,male,3
10679399,31,female,2
10023089,30,female,1
10078411,39,female,2
10597447,52,female,3
10071914,35,female,2
10380568,43,female,3
10077214,29,female,1
10033653,20,female,0
10576255,24,female,1
10242608,35,male,2
10022510,20,female,0
10144184,34,male,2
10217110,24,male,1
10508108,28,male,1
10158262,38,male,2
10066778,24,female,1
10380997,22,male,1
10016559,35,female,2
10591460,44,female,3
10990447,33,male,2
10026860,36,female,2
10019350,35,female,2
10202941,49,male,3
11075842,43,male,3
10069969,27,female,1
10103121,42,female,3
10011504,31,female,2
10107541,29,female,1
10177334,34,male,2
10185872,32,female,2
10370265,33,male,2
10486794,29,female,1
10140434,52,male,3
11100095,26,female,1
10659989,23,male,1
10240620,33,male,2
10187076,24,male,1
10107415,39,male,2
11110516,23,female,1
10287215,48,male,3
10205109,46,male,3
10200731,21,male,1
10825124,25,female,1
10062583,29,female,1
10543139,22,male,1
10685380,39,male,2
10824627,22,male,1
10009189,21,female,1
10079561,21,male,1
10061262,35,male,2
10064246,35,female,2
10653121,41,male,3
10050145,25,female,1
10236164,23,female,1
10033837,23,female,1
10830652,36,male,2
10133896,26,male,1
10243722,35,male,2
10108528,33,female,2
10162505,46,male,3
10291439,39,male,2
11115844,36,female,2
10568019,20,female,0
10800363,39,male,2
10076969,38,female,2
10008115,31,female,2
10054574,28,female,1
10030729,26,female,1
10188402,31,male,2
10057535,34,male,2
10033281,37,female,2
10211854,25,male,1
11116337,52,female,3
10059619,30,male,1
10128336,47,male,3
10069050,24,female,1
10865322,21,male,1
10077282,34,female,2
10724696,30,male,1
11074443,22,male,1
10025254,34,female,2
10062674,46,male,3
10438689,49,male,3
10033998,28,female,1
10537392,29,female,1
10785425,30,male,1
10043221,45,female,3
10260990,23,male,1
11113539,34,male,2
10243922,42,male,3
10081479,30,female,1
10032058,36,male,2
10401645,28,male,1
10009620,35,male,2
10032242,36,female,2
10093245,22,female,1
10030722,25,female,1
10805032,22,male,1
10375552,31,male,2
10537427,27,male,1
10834891,27,male,1
10775446,35,female,2
10939224,50,male,3
10223989,35,male,2
10001823,34,female,2
10052431,32,female,2
10191225,45,male,3
10034200,31,male,2
10286199,27,female,1
10833389,31,male,2
10847976,41,female,3
10032878,51,male,3
10066458,37,male,2
10488628,33,male,2
10068513,36,male,2
10119974,40,female,2
10054042,39,female,2
11110483,38,male,2
10024905,33,female,2
10054126,22,female,1
10525607,37,female,2
10875231,48,female,3
10828464,28,male,1
10537772,23,male,1
10657398,27,female,1
11030902,22,female,1
10733266,27,male,1
10387891,28,male,1
10487755,33,female,2
10013924,34,female,2
10002871,49,male,3
10044513,30,female,1
10082909,24,female,1
10108457,39,female,2
10560596,28,male,1
10199207,30,male,1
10053675,23,female,1
10594073,34,male,2
10374559,35,male,2
10944093,34,female,2
10131054,43,female,3
10256126,27,female,1
10037747,26,female,1
10928445,50,male,3
10031528,37,female,2
10165610,43,male,3
10048620,46,female,3
11085972,32,female,2
10837790,20,female,0
10517781,23,female,1
10348869,44,female,3
10045315,44,female,3
10074998,29,female,1
10449006,27,female,1
10542407,32,male,2
11127599,52,female,3
10651436,47,female,3
10869899,21,male,1
10298690,21,female,1
10460060,22,female,1
10264621,36,male,2
10097530,19,female,0
10579196,45,male,3
10035139,29,female,1
10022424,36,female,2
10154345,47,male,3
10663949,27,female,1
10044639,50,male,3
10044006,32,female,2
10044288,44,female,3
10208874,39,male,2
10866548,34,male,2
10085125,25,male,1
10486289,41,female,3
10253021,23,female,1
10740690,45,male,3
10737906,28,male,1
10123685,24,male,1
10199437,36,male,2
10381576,37,female,2
10851236,34,female,2
10080804,44,male,3
10161078,22,female,1
10524025,24,female,1
10065480,27,female,1
10364651,20,male,0
10054464,26,female,1
10101329,27,female,1
10016280,45,male,3
10313930,26,female,1
10098889,44,female,3
10151811,43,male,3
10006438,24,female,1
10208736,44,male,3
10040251,22,male,1
10026059,32,female,2
10270599,41,male,3
10832198,25,male,1
10483675,48,male,3
10968541,22,male,1
10559136,30,male,1
10195161,33,male,2
10293238,52,male,3
10076761,41,male,3
10247917,39,female,2
10073514,23,female,1
10380692,33,male,2
10008901,44,female,3
10867742,18,female,0
11066959,49,male,3
10238458,16,male,0
10195227,46,male,3
10143351,52,male,3
10266808,54,male,3
10818662,23,male,1
10019945,36,female,2
10179532,34,male,2
10197482,45,male,3
10084469,24,female,1
10182327,22,male,1
10230853,49,male,3
10010437,23,female,1
10104888,32,male,2
10313095,42,female,3
10092709,26,female,1
10099058,24,female,1
10044450,28,female,1
10310923,21,female,1
10011550,54,female,3
10108469,19,female,0
10087863,32,male,2
10856402,35,female,2
10087855,27,female,1
10284398,25,male,1
10153934,47,female,3
10366585,24,female,1
10418116,37,male,2
10150883,34,male,2
10018614,25,female,1
10496786,34,male,2
10054844,37,female,2
10330539,27,male,1
10026034,27,female,1
10822217,37,male,2
10512920,38,female,2
10109635,21,female,1
10895878,32,male,2
10081287,28,male,1
10577020,51,female,3
10045668,33,female,2
10068059,34,male,2
10294873,34,male,2
10373576,39,female,2
10503384,44,male,3
10217650,39,female,2
10794670,20,female,0
10073159,33,female,2
10403381,49,male,3
10033896,29,female,1
10128424,44,male,3
10457705,37,male,2
10080219,23,female,1
10364612,27,female,1
10228823,29,female,1
10911528,33,male,2
10119750,18,female,0
10738920,24,female,1
10133074,53,male,3
10009162,20,female,0
10021179,28,female,1
10033420,30,female,1
10612747,37,female,2
10074028,33,male,2
10094055,34,female,2
10392190,39,male,2
10032677,35,female,2
10008364,38,male,2
10293188,20,male,0
10022865,33,male,2
10094590,28,female,1
10057053,34,female,2
10918290,35,male,2
10122131,36,female,2
10725976,38,male,2
11080217,30,female,1
10592020,40,male,2
10096684,20,male,0
10086422,29,female,1
10597740,25,female,1
10098369,27,male,1
10823332,39,male,2
10520674,33,male,2
10105147,33,male,2
10044796,36,female,2
10737463,35,female,2
10065305,25,female,1
10347461,29,female,1
10135385,42,male,3
10325729,39,female,2
10104920,25,female,1
10007899,23,female,1
10898809,25,male,1
10621404,31,female,2
10079020,40,female,2
10019958,24,female,1
10071189,35,male,2
10013416,35,female,2
10180084,48,male,3
10852173,25,female,1
10035041,24,male,1
10006512,27,female,1
10082948,25,female,1
10000007,40,male,2
10035324,28,female,1
10134292,28,female,1
10542875,26,male,1
10674643,31,male,2
10073863,38,male,2
10668379,41,male,3
10064036,21,female,1
10135117,44,male,3
10035638,24,female,1
10022401,36,female,2
10243188,49,male,3
10008962,37,female,2
10024413,24,female,1
10031688,32,male,2
10234203,44,male,3
10003590,24,male,1
10180801,54,female,3
10503231,50,male,3
10472038,23,female,1
10331779,27,male,1
10583437,42,female,3
10123068,35,male,2
10716673,26,female,1
10737610,20,female,0
10128343,41,female,3
10866200,34,female,2
10582040,48,male,3
10042974,44,female,3
10477316,26,male,1
10077810,28,female,1
10168158,40,male,2
10671441,30,female,1
10081841,27,male,1
10192459,46,male,3
10562413,33,male,2
10067521,37,female,2
10183809,45,female,3
10037952,32,female,2
10838498,20,male,0
10136528,47,male,3
10553808,27,male,1
10678064,23,male,1
10625765,38,female,2
10089019,19,female,0
10077788,29,male,1
10375240,30,female,1
10041804,33,male,2
10035169,42,male,3
10175209,44,male,3
10027107,23,female,1
10012502,34,female,2
10447885,46,male,3
10733359,22,male,1
10298648,32,male,2
11058513,24,male,1
10103368,43,female,3
10737095,35,female,2
10241907,41,male,3
10429037,46,female,3
10294372,28,male,1
10160661,28,male,1
10943860,31,male,2
10855484,22,male,1
10136686,41,male,3
10018696,33,female,2
10249401,35,male,2
10180910,42,male,3
10067460,36,female,2
10867733,31,female,2
10053365,37,male,2
10072450,39,female,2
10086508,24,male,1
10493549,28,female,1
10024401,40,male,2
10726008,35,male,2
10236923,39,female,2
10239168,49,male,3
10012221,27,female,1
10152602,39,male,2
11089968,32,female,2
10050134,39,female,2
10189644,32,male,2
11110689,24,female,1
10268434,24,female,1
10105853,44,male,3
10254145,22,female,1
10012072,31,male,2
10730253,41,male,3
10250690,42,female,3
10051065,41,male,3
10063984,33,female,2
10136008,48,male,3
10121228,29,male,1
10062968,20,female,0
10095243,47,male,3
10083646,27,female,1
10531777,30,female,1
10200054,21,female,1
10895442,21,male,1
10220623,40,male,2
10051682,29,female,1
10039701,26,female,1
10255104,28,male,1
10158374,49,male,3
10025174,27,female,1
10765223,25,female,1
10068583,24,female,1
10014637,23,female,1
10228407,54,male,3
10701684,41,male,3
10001989,37,male,2
10898416,31,male,2
10096322,29,male,1
10680109,34,male,2
10837562,32,male,2
10046413,28,female,1
10045139,48,female,3
10085289,23,female,1
10490932,26,male,1
10531237,33,female,2
10299150,32,female,2
10628450,46,male,3
10083789,28,male,1
10295717,48,male,3
10090574,35,male,2
10885648,32,male,2
10807830,38,female,2
10022878,48,female,3
10315133,38,female,2
10013791,27,male,1
10824268,29,male,1
10653454,50,male,3
10249337,21,female,1
10183243,47,female,3
10074121,28,female,1
10161295,47,male,3
10006026,37,female,2
10468257,47,male,3
10142667,46,male,3
10729587,32,female,2
10517688,29,male,1
10493626,28,male,1
10082276,38,female,2
10314947,36,female,2
10993613,38,male,2
10030168,25,female,1
10206533,31,male,2
10365498,44,male,3
10726415,35,female,2
10086780,33,male,2
10714829,38,female,2
10186345,46,male,3
10008963,36,male,2
10072981,32,male,2
10103354,30,male,1
10073638,52,male,3
10537300,42,male,3
10102262,22,male,1
10135540,39,male,2
10281883,24,female,1
10052317,32,female,2
10059357,40,female,2
10122962,42,male,3
10084931,24,female,1
10368191,54,female,3
10005206,50,male,3
10123565,54,male,3
10064928,24,female,1
10011650,33,female,2
10102254,20,female,0
11114753,22,female,1
10087211,19,female,0
10040877,26,female,1
10067494,21,female,1
10559796,34,male,2
10557802,42,female,3
10747636,19,male,0
10043955,20,female,0
10391338,21,female,1
10419186,49,male,3
10072137,21,female,1
10038911,37,male,2
10047949,33,male,2
10021530,39,female,2
10437082,36,male,2
10429147,43,female,3
10124204,35,female,2
10782646,29,male,1
10625386,28,female,1
10123115,53,male,3
10599990,36,female,2
10064148,31,female,2
10076508,31,female,2
10442514,40,female,2
10424708,24,female,1
10050565,28,female,1
10810695,29,male,1
10505431,19,male,0
10129826,41,male,3
10769807,24,female,1
10067799,26,female,1
10069238,33,female,2
10156382,41,female,3
10416665,19,female,0
10019360,38,female,2
11021299,54,female,3
10342861,29,female,1
10671223,20,male,0
10333971,20,female,0
10183927,30,male,1
10052856,26,female,1
10487492,29,male,1
10531626,33,male,2
10150434,38,male,2
10028065,24,female,1
10057723,18,female,0
10394876,39,male,2
10737654,27,female,1
10775563,34,male,2
10034971,38,male,2
10297620,27,male,1
10039306,29,female,1
10261667,30,male,1
10077121,27,female,1
10012045,43,male,3
10492508,48,female,3
10140046,40,male,2
10656225,38,male,2
10047840,25,female,1
10405768,51,female,3
10530797,31,male,2
10064971,36,female,2
10238373,25,male,1
10165546,21,male,1
10207323,22,female,1
10028781,33,female,2
10087635,32,female,2
10163062,43,male,3
10137089,54,female,3
10035175,32,female,2
10678060,29,male,1
10417885,53,female,3
10364385,34,female,2
10228561,46,male,3
10122916,42,male,3
10112744,20,female,0
10150078,46,female,3
10684415,25,male,1
10160919,51,male,3
10049856,29,male,1
10364924,32,female,2
10078750,23,female,1
10053687,24,female,1
10262187,26,female,1
10045313,24,female,1
10321585,49,female,3
10510270,31,male,2
10270674,40,female,2
10225089,34,male,2
10380320,34,female,2
11122016,53,male,3
10418063,53,male,3
10700232,23,male,1
10027812,35,female,2
10150040,44,male,3
10231264,36,male,2
10060226,25,female,1
10211327,38,female,2
10012678,29,female,1
10192183,30,male,1
10019577,29,male,1
10069825,38,female,2
10070984,41,female,3
10024484,34,female,2
10038769,19,female,0
10224069,52,male,3
10025639,35,female,2
10101868,47,female,3
10891043,19,male,0
10031696,28,female,1
10033151,25,female,1
10535062,27,male,1
10053300,24,female,1
10084067,26,female,1
10653573,38,female,2
10164379,51,male,3
10674453,28,female,1
10060097,31,female,2
10552797,22,male,1
10201346,49,male,3
10476864,22,female,1
10088991,22,female,1
10068837,29,female,1
10285384,44,female,3
10486484,39,male,2
10475452,40,female,2
10468765,40,male,2
10073510,48,female,3
10101217,26,female,1
10002378,47,male,3
10531366,26,female,1
10194398,24,male,1
10069635,32,female,2
10063925,26,female,1
10353646,43,male,3
11108523,54,male,3
10853282,39,male,2
10239272,33,female,2
10182833,36,female,2
10246328,23,female,1
10195878,24,female,1
10867518,31,male,2
10008083,20,male,0
10622629,42,male,3
10061329,24,female,1
10030953,32,male,2
10060910,24,female,1
10580400,53,male,3
10009479,47,male,3
10664908,23,male,1
10178261,41,male,3
10299489,53,male,3
10516896,54,male,3
10076088,38,female,2
10776185,34,male,2
10054065,23,female,1
10168204,54,male,3
10412546,38,male,2
10951113,32,male,2
10039363,34,male,2
10006633,23,female,1
10300337,25,female,1
10726521,21,female,1
10025089,38,female,2
10160013,47,male,3
10297042,39,male,2
10156258,40,female,2
10139959,39,male,2
10027873,30,male,1
